16:13:41.290 INFO  manager.ApplicationManager - All tests run in Chrome browser
16:13:50.662 INFO  manager.ListenerWD - element found success: By.cssSelector: .contact-item_card__2SOIM
16:13:50.662 INFO  manager.ListenerWD - before find element: By.cssSelector: .contact-item_card__2SOIM
16:13:50.688 INFO  manager.ListenerWD - element found success: By.cssSelector: .contact-item_card__2SOIM
16:13:50.689 INFO  manager.ListenerWD - start method click on:[[ChromeDriver: chrome on WINDOWS (879e5bd873d8c2abb0ae78b12b3f9c47)] -> css selector: .contact-item_card__2SOIM]
16:13:50.736 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (879e5bd873d8c2abb0ae78b12b3f9c47)] -> css selector: .contact-item_card__2SOIM]
16:13:50.737 INFO  manager.ListenerWD - before find element: By.xpath: //button[text()='Remove']
16:13:50.758 INFO  manager.ListenerWD - element found success: By.xpath: //button[text()='Remove']
16:13:50.758 INFO  manager.ListenerWD - start method click on:[[ChromeDriver: chrome on WINDOWS (879e5bd873d8c2abb0ae78b12b3f9c47)] -> xpath: //button[text()='Remove']]
16:13:50.792 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (879e5bd873d8c2abb0ae78b12b3f9c47)] -> xpath: //button[text()='Remove']]
16:13:51.799 INFO  manager.ListenerWD - before find element: By.cssSelector: .contact-item_card__2SOIM
16:13:51.829 INFO  manager.ListenerWD - element found success: By.cssSelector: .contact-item_card__2SOIM
16:13:51.830 INFO  manager.ListenerWD - before find element: By.cssSelector: .contact-item_card__2SOIM
16:13:51.855 INFO  manager.ListenerWD - element found success: By.cssSelector: .contact-item_card__2SOIM
16:13:51.855 INFO  manager.ListenerWD - start method click on:[[ChromeDriver: chrome on WINDOWS (879e5bd873d8c2abb0ae78b12b3f9c47)] -> css selector: .contact-item_card__2SOIM]
16:13:51.923 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (879e5bd873d8c2abb0ae78b12b3f9c47)] -> css selector: .contact-item_card__2SOIM]
16:13:51.923 INFO  manager.ListenerWD - before find element: By.xpath: //button[text()='Remove']
16:13:51.950 INFO  manager.ListenerWD - element found success: By.xpath: //button[text()='Remove']
16:13:51.950 INFO  manager.ListenerWD - start method click on:[[ChromeDriver: chrome on WINDOWS (879e5bd873d8c2abb0ae78b12b3f9c47)] -> xpath: //button[text()='Remove']]
16:13:51.987 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (879e5bd873d8c2abb0ae78b12b3f9c47)] -> xpath: //button[text()='Remove']]
16:13:52.995 INFO  manager.ListenerWD - before find element: By.cssSelector: .contact-item_card__2SOIM
16:13:53.033 INFO  manager.ListenerWD - element found success: By.cssSelector: .contact-item_card__2SOIM
16:13:53.034 INFO  manager.ListenerWD - before find element: By.cssSelector: .contact-item_card__2SOIM
16:13:53.057 INFO  manager.ListenerWD - element found success: By.cssSelector: .contact-item_card__2SOIM
16:13:53.057 INFO  manager.ListenerWD - start method click on:[[ChromeDriver: chrome on WINDOWS (879e5bd873d8c2abb0ae78b12b3f9c47)] -> css selector: .contact-item_card__2SOIM]
16:13:53.109 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (879e5bd873d8c2abb0ae78b12b3f9c47)] -> css selector: .contact-item_card__2SOIM]
16:13:53.109 INFO  manager.ListenerWD - before find element: By.xpath: //button[text()='Remove']
16:13:53.129 INFO  manager.ListenerWD - element found success: By.xpath: //button[text()='Remove']
16:13:53.130 INFO  manager.ListenerWD - start method click on:[[ChromeDriver: chrome on WINDOWS (879e5bd873d8c2abb0ae78b12b3f9c47)] -> xpath: //button[text()='Remove']]
16:13:53.165 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (879e5bd873d8c2abb0ae78b12b3f9c47)] -> xpath: //button[text()='Remove']]
16:13:54.167 INFO  manager.ListenerWD - before find element: By.cssSelector: .contact-item_card__2SOIM
16:13:54.193 INFO  manager.ListenerWD - element found success: By.cssSelector: .contact-item_card__2SOIM
16:13:54.193 INFO  manager.ListenerWD - before find element: By.cssSelector: .contact-item_card__2SOIM
16:13:54.210 INFO  manager.ListenerWD - element found success: By.cssSelector: .contact-item_card__2SOIM
16:13:54.210 INFO  manager.ListenerWD - start method click on:[[ChromeDriver: chrome on WINDOWS (879e5bd873d8c2abb0ae78b12b3f9c47)] -> css selector: .contact-item_card__2SOIM]
16:13:54.273 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (879e5bd873d8c2abb0ae78b12b3f9c47)] -> css selector: .contact-item_card__2SOIM]
16:13:54.274 INFO  manager.ListenerWD - before find element: By.xpath: //button[text()='Remove']
16:13:54.308 INFO  manager.ListenerWD - element found success: By.xpath: //button[text()='Remove']
16:13:54.309 INFO  manager.ListenerWD - start method click on:[[ChromeDriver: chrome on WINDOWS (879e5bd873d8c2abb0ae78b12b3f9c47)] -> xpath: //button[text()='Remove']]
16:13:54.368 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (879e5bd873d8c2abb0ae78b12b3f9c47)] -> xpath: //button[text()='Remove']]
16:13:55.371 INFO  manager.ListenerWD - before find element: By.cssSelector: .contact-item_card__2SOIM
16:13:55.399 INFO  manager.ListenerWD - element found success: By.cssSelector: .contact-item_card__2SOIM
16:13:55.400 INFO  manager.ListenerWD - before find element: By.cssSelector: .contact-item_card__2SOIM
16:13:55.411 INFO  manager.ListenerWD - element found success: By.cssSelector: .contact-item_card__2SOIM
16:13:55.411 INFO  manager.ListenerWD - start method click on:[[ChromeDriver: chrome on WINDOWS (879e5bd873d8c2abb0ae78b12b3f9c47)] -> css selector: .contact-item_card__2SOIM]
16:13:55.463 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (879e5bd873d8c2abb0ae78b12b3f9c47)] -> css selector: .contact-item_card__2SOIM]
16:13:55.463 INFO  manager.ListenerWD - before find element: By.xpath: //button[text()='Remove']
16:13:55.493 INFO  manager.ListenerWD - element found success: By.xpath: //button[text()='Remove']
16:13:55.494 INFO  manager.ListenerWD - start method click on:[[ChromeDriver: chrome on WINDOWS (879e5bd873d8c2abb0ae78b12b3f9c47)] -> xpath: //button[text()='Remove']]
16:13:55.546 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (879e5bd873d8c2abb0ae78b12b3f9c47)] -> xpath: //button[text()='Remove']]
16:13:56.559 INFO  manager.ListenerWD - before find element: By.cssSelector: .contact-item_card__2SOIM
16:14:01.602 INFO  manager.ListenerWD - element found success: By.cssSelector: .contact-item_card__2SOIM
16:14:01.615 INFO  manager.ListenerWD - before find element: By.cssSelector: .contact-page_message__2qafk>h1
16:14:01.666 INFO  manager.ListenerWD - element found success: By.cssSelector: .contact-page_message__2qafk>h1
16:14:01.698 INFO  manager.ListenerWD - get text from th element with text: No Contacts here!
16:14:01.718 INFO  manager.ListenerWD - got the text successful: No Contacts here!
